Day,Paikka,Rata_nro,arvo1,arvo2,arvo3,Voitto,Luku,V_summa 
2/5/2020,1,15,"0,00","0,00","0,00", ,0,
2/5/2020,1,16,"0,00","0,00","0,00", ,0,
2/8/2020,1,1,"0,04","0,14","0,18", ,1,
2/8/2020,1,2,"0,03","0,20","0,22", ,2,
2/8/2020,1,3,"0,12","0,22","0,40",1,1,
2/8/2020,1,4,"0,17","0,09","0,50", ,9,
2/8/2020,1,5,"0,54","0,62","1,08", ,3,
2/8/2020,1,6,"0,12","0,14","0,25", ,11,
2/8/2020,1,7,"0,11","0,18","0,29", ,3,
2/8/2020,1,8,"0,51","0,40","0,80", ,2,
2/8/2020,1,9,"0,18","0,14","0,37", ,11,
2/8/2020,1,10,"0,15","0,11","0,25", ,9,
2/8/2020,1,11,"0,00","0,00","0,00", ,3,
2/8/2020,1,12,"0,00","0,00","0,00", ,0,
2/8/2020,1,13,"0,00","0,00","0,00", ,0,
2/8/2020,1,14,"0,00","0,00","0,00", ,0,
2/8/2020,1,15,"0,00","0,00","0,00", ,0,
2/8/2020,1,16,"0,00","0,00","0,00", ,0,
2/8/2020,1,1,"0,04","0,52","0,80", ,11,
2/8/2020,1,2,"0,14","0,23","0,50",1,10,
2/8/2020,1,3,"0,06","0,23","0,20", ,4,
2/8/2020,1,4,"0,23","0,29","0,71", ,9,
2/8/2020,1,5,"0,14","0,14","0,46", ,5,
2/8/2020,1,6,"0,00","0,00","0,00", ,0,
2/8/2020,1,7,"0,16","0,12","0,33", ,4,
2/8/2020,1,8,"0,00","0,00","0,00", ,0,
2/8/2020,1,9,"0,15","0,11","0,24", ,2,
2/8/2020,1,10,"0,11","0,11","0,37", ,3,
2/8/2020,1,11,"0,09","0,08","0,22", ,2,
2/8/2020,1,12,"0,00","0,00","0,00", ,0,
2/8/2020,1,13,"0,00","0,00","0,00", ,0,
2/8/2020,1,14,"0,00","0,00","0,00", ,0,
2/8/2020,1,15,"0,00","0,00","0,00", ,0,
2/8/2020,1,16,"0,00","0,00","0,00", ,0,
2/8/2020,1,1,"0,09","0,14","0,37", ,50,
2/8/2020,1,2,"0,10","0,20","0,25", ,5,
2/8/2020,1,3,"0,44","0,59","1,33",1,4,
2/8/2020,1,4,"0,13","0,14","0,28", ,11,
2/8/2020,1,5,"0,12","0,14","0,26", ,2,
2/8/2020,1,6,"0,00","0,00","0,00", ,1,
2/8/2020,1,7,"0,15","0,18","0,23", ,0,
2/8/2020,1,8,"0,15","0,08","0,37", ,2,
2/8/2020,1,9,"0,14","0,05","0,27", ,4,
2/8/2020,1,10,"0,00","0,00","0,00", ,3,
2/8/2020,1,11,"0,00","0,00","0,00", ,0,
2/8/2020,1,12,"0,00","0,00","0,00", ,0,
2/8/2020,1,13,"0,00","0,00","0,00", ,0,
2/8/2020,1,14,"0,00","0,00","0,00", ,0,
2/8/2020,1,15,"0,00","0,00","0,00", ,0,
2/8/2020,1,16,"0,00","0,00","0,00", ,0,
2/8/2020,1,1,"0,11","0,14","0,31", ,5,
2/8/2020,1,2,"0,03","0,20","0,18",1,1,
2/8/2020,1,3,"0,03","0,16","0,17", ,1,
2/8/2020,1,4,"0,22","0,16","0,51", ,10,
2/8/2020,1,5,"0,23","0,16","0,73", ,10,
2/8/2020,1,6,"0,10","0,09","0,18", ,1,
2/8/2020,1,7,"0,17","0,16","0,29", ,6,
2/8/2020,1,8,"0,15","0,08","0,38", ,8,
2/8/2020,1,9,"0,51","0,48","0,81", ,11,
2/8/2020,1,10,"0,10","0,09","0,20", ,2,
2/8/2020,1,11,"0,00","0,00","0,00", ,0,
2/8/2020,1,12,"0,00","0,00","0,00", ,0,
2/8/2020,1,13,"0,00","0,00","0,00", ,0,
2/8/2020,1,14,"0,00","0,00","0,00", ,0,
2/8/2020,1,15,"0,00","0,00","0,00", ,0,
2/8/2020,1,16,"0,00","0,00","0,00", ,0,
2/8/2020,1,1,"0,00","0,00","0,00", ,0,
2/8/2020,1,2,"0,00","0,00","0,00", ,0,
2/8/2020,1,3,"0,00","0,00","0,00", ,0,
2/8/2020,1,4,"0,00","0,00","0,00", ,0,
2/8/2020,1,5,"0,00","0,00","0,00", ,0,
2/8/2020,1,6,"0,00","0,00","0,00", ,0,
2/8/2020,1,7,"0,00","0,00","0,00", ,0,
2/8/2020,1,8,"0,00","0,00","0,00", ,0,
2/8/2020,1,9,"0,00","0,00","0,00", ,0,
2/8/2020,1,10,"0,00","0,00","0,00", ,0,
2/8/2020,1,11,"0,00","0,00","0,00", ,0,
2/8/2020,1,12,"0,00","0,00","0,00", ,0,
2/8/2020,1,13,"0,00","0,00","0,00", ,0,
2/8/2020,1,14,"0,00","0,00","0,00", ,0,
2/8/2020,1,15,"0,00","0,00","0,00", ,0,
2/8/2020,1,16,"0,00","0,00","0,00", ,0,"27,70"
2/12/2020,1,1,"0,10","0,17","0,53", ,8,
2/12/2020,1,2,"0,44","0,49","0,89", ,11,
2/12/2020,1,3,"0,06","0,23","0,30",1,4,
2/12/2020,1,4,"0,00","0,00","0,00", ,0,
2/12/2020,1,5,"0,18","0,12","0,32", ,4,
2/12/2020,1,6,"0,00","0,00","0,00", ,0,
2/12/2020,1,7,"0,10","0,10","0,22", ,1,
2/12/2020,1,8,"0,08","0,08","0,21", ,1,
2/12/2020,1,9,"0,16","0,11","0,38", ,6,
2/12/2020,1,10,"0,00","0,00","0,00", ,0,
2/12/2020,1,11,"0,08","0,08","0,17", ,1,
2/12/2020,1,12,"0,15","0,03","0,36", ,5,
2/12/2020,1,13,"0,00","0,00","0,00", ,0,
2/12/2020,1,14,"0,00","0,00","0,00", ,0,
2/12/2020,1,15,"0,00","0,00","0,00", ,0,
2/12/2020,1,16,"0,00","0,00","0,00", ,0,
2/12/2020,1,1,"0,00","0,00","0,00", ,0,
2/12/2020,1,2,"0,00","0,00","0,00", ,0,
2/12/2020,1,3,"0,08","0,23","0,29", ,4,
2/12/2020,1,4,"0,21","0,14","0,57", ,7,
2/12/2020,1,5,"0,14","0,12","0,28", ,3,
2/12/2020,1,6,"0,17","0,09","0,47", ,6,
2/12/2020,1,7,"0,20","0,14","0,49", ,7,
2/12/2020,1,8,"0,00","0,00","0,00", ,0,
2/12/2020,1,9,"0,56","0,48","0,98",1,11,
2/12/2020,1,10,"0,00","0,00","0,00", ,0,
2/12/2020,1,11,"0,09","0,08","0,18", ,2,
2/12/2020,1,12,"0,08","0,03","0,16", ,1,
2/12/2020,1,13,"0,00","0,00","0,00", ,0,
2/12/2020,1,14,"0,00","0,00","0,00", ,0,
2/12/2020,1,15,"0,00","0,00","0,00", ,0,
2/12/2020,1,16,"0,00","0,00","0,00", ,0,
2/12/2020,1,1,"0,00","0,00","0,00", ,0,
2/12/2020,1,2,"0,16","0,26","0,65", ,0,
2/12/2020,1,3,"0,05","0,15","0,20", ,4,
2/12/2020,1,4,"0,14","0,09","0,34", ,7,
2/12/2020,1,5,"0,14","0,14","0,34", ,3,
2/12/2020,1,6,"0,21","0,14","0,50", ,6,
2/12/2020,1,7,"0,11","0,18","0,18", ,7,
2/12/2020,1,8,"0,00","0,00","0,00", ,0,
2/12/2020,1,9,"0,00","0,00","0,00", ,11,
2/12/2020,1,10,"0,47","0,56","0,81", ,0,
2/12/2020,1,11,"0,45","0,46","0,75",1,2,
2/12/2020,1,12,"0,00","0,00","0,00", ,1,
2/12/2020,1,13,"0,00","0,00","0,00", ,0,
2/12/2020,1,14,"0,00","0,00","0,00", ,0,
2/12/2020,1,15,"0,00","0,00","0,00", ,0,
2/12/2020,1,16,"0,00","0,00","0,00", ,0,
2/12/2020,1,1,"0,46","0,52","1,01",1,11,
2/12/2020,1,2,"0,15","0,26","0,56", ,9,
2/12/2020,1,3,"0,00","0,00","0,00", ,0,
2/12/2020,1,4,"0,17","0,09","0,41", ,5,
2/12/2020,1,5,"0,00","0,00","0,00", ,0,
2/12/2020,1,6,"0,53","0,46","0,83", ,11,
2/12/2020,1,7,"0,11","0,18","0,22", ,2,
2/12/2020,1,8,"0,00","0,00","0,00", ,0,
2/12/2020,1,9,"0,17","0,14","0,33", ,5,
2/12/2020,1,10,"0,13","0,11","0,23", ,4,
2/12/2020,1,11,"0,08","0,08","0,23", ,1,
2/12/2020,1,12,"0,00","0,00","0,00", ,0,
2/12/2020,1,13,"0,00","0,00","0,00", ,0,
2/12/2020,1,14,"0,00","0,00","0,00", ,0,
2/12/2020,1,15,"0,00","0,00","0,00", ,0,
2/12/2020,1,16,"0,00","0,00","0,00", ,0,
2/12/2020,1,1,"0,00","0,00","0,00", ,0,
2/12/2020,1,2,"0,00","0,00","0,00", ,0,
2/12/2020,1,3,"0,00","0,00","0,00", ,0,
2/12/2020,1,4,"0,00","0,00","0,00", ,0,
2/12/2020,1,5,"0,00","0,00","0,00", ,0,
2/12/2020,1,6,"0,00","0,00","0,00", ,0,
2/12/2020,1,7,"0,00","0,00","0,00", ,0,
2/12/2020,1,8,"0,00","0,00","0,00", ,0,
2/12/2020,1,9,"0,00","0,00","0,00", ,0,
2/12/2020,1,10,"0,00","0,00","0,00", ,0,
2/12/2020,1,11,"0,00","0,00","0,00", ,0,
2/12/2020,1,12,"0,00","0,00","0,00", ,0,
2/12/2020,1,13,"0,00","0,00","0,00", ,0,
2/12/2020,1,14,"0,00","0,00","0,00", ,0,
2/12/2020,1,15,"0,00","0,00","0,00", ,0,
2/12/2020,1,16,"0,00","0,00","0,00", ,0,"146,75"
2/19/2020,1,1,"0,05","0,14","0,32", ,5,
2/19/2020,1,2,"0,15","0,24","0,59", ,10,
2/19/2020,1,3,"0,06","0,24","0,36", ,4,
2/19/2020,1,4,"0,16","0,14","0,44", ,7,
2/19/2020,1,5,"0,00","0,00","0,00", ,0,
2/19/2020,1,6,"0,11","0,14","0,30", ,3,
2/19/2020,1,7,"0,15","0,16","0,32", ,3,
2/19/2020,1,8,"0,52","0,40","0,75",1,11,
2/19/2020,1,9,"0,16","0,17","0,45", ,8,
2/19/2020,1,10,"0,00","0,00","0,00", ,0,
2/19/2020,1,11,"0,16","0,08","0,37", ,7,
2/19/2020,1,12,"0,00","0,00","0,00", ,0,
2/19/2020,1,13,"0,00","0,00","0,00", ,0,
2/19/2020,1,14,"0,00","0,00","0,00", ,0,
2/19/2020,1,15,"0,00","0,00","0,00", ,0,
2/19/2020,1,16,"0,00","0,00","0,00", ,0,
2/19/2020,1,1,"0,45","0,52","0,93", ,11,
2/19/2020,1,2,"0,05","0,22","0,16", ,3,
2/19/2020,1,3,"0,03","0,17","0,13", ,1,
2/19/2020,1,4,"0,17","0,09","0,37", ,4,
2/19/2020,1,5,"0,00","0,00","0,00", ,0,
2/19/2020,1,6,"0,00","0,00","0,00", ,0,
2/19/2020,1,7,"0,21","0,14","0,49", ,9,
2/19/2020,1,8,"0,15","0,12","0,30",1,7,
2/19/2020,1,9,"0,20","0,14","0,35", ,5,
2/19/2020,1,10,"0,10","0,09","0,25", ,1,
2/19/2020,1,11,"0,11","0,11","0,26", ,4,
2/19/2020,1,12,"0,00","0,00","0,00", ,0,
2/19/2020,1,13,"0,00","0,00","0,00", ,0,
2/19/2020,1,14,"0,12","0,18","0,21", ,8,
2/19/2020,1,15,"0,00","0,00","0,00", ,0,
2/19/2020,1,16,"0,04","0,00","0,11", ,1,
2/19/2020,1,1,"0,12","0,19","0,51", ,7,
2/19/2020,1,2,"0,10","0,20","0,33", ,4,
2/19/2020,1,3,"0,45","0,59","0,87",1,11,
2/19/2020,1,4,"0,12","0,07","0,31", ,1,
2/19/2020,1,5,"0,00","0,00","0,00", ,0,
2/19/2020,1,6,"0,16","0,11","0,37", ,5,
2/19/2020,1,7,"0,00","0,00","0,00", ,0,
2/19/2020,1,8,"0,00","0,00","0,00", ,0,
2/19/2020,1,9,"0,10","0,11","0,33", ,2,
2/19/2020,1,10,"0,12","0,11","0,28", ,4,
2/19/2020,1,11,"0,00","0,00","0,00", ,0,
2/19/2020,1,12,"0,00","0,00","0,00", ,0,
2/19/2020,1,13,"0,00","0,00","0,00", ,0,
2/19/2020,1,14,"0,00","0,00","0,00", ,0,
2/19/2020,1,15,"0,00","0,00","0,00", ,0,
2/19/2020,1,16,"0,00","0,00","0,00", ,0,
2/19/2020,1,1,"0,00","0,00","0,00", ,0,
2/19/2020,1,2,"0,03","0,21","0,18", ,1,
2/19/2020,1,3,"0,12","0,19","0,52", ,8,
2/19/2020,1,4,"0,13","0,09","0,28", ,3,
2/19/2020,1,5,"0,14","0,12","0,41", ,4,
2/19/2020,1,6,"0,00","0,00","0,00", ,0,
2/19/2020,1,7,"0,00","0,00","0,00", ,0,
2/19/2020,1,8,"0,15","0,12","0,38",1,7,
2/19/2020,1,9,"0,16","0,11","0,44", ,6,
2/19/2020,1,10,"0,12","0,11","0,28", ,5,
2/19/2020,1,11,"0,14","0,11","0,29", ,4,
2/19/2020,1,12,"0,00","0,00","0,00", ,0,
2/19/2020,1,13,"0,12","0,14","0,30", ,8,
2/19/2020,1,14,"0,00","0,00","0,00", ,0,
2/19/2020,1,15,"0,00","0,00","0,00", ,0,
2/19/2020,1,16,"0,00","0,00","0,00", ,0,
2/19/2020,1,1,"0,00","0,00","0,00", ,0,
2/19/2020,1,2,"0,00","0,00","0,00", ,0,
2/19/2020,1,3,"0,00","0,00","0,00", ,0,
2/19/2020,1,4,"0,00","0,00","0,00", ,0,
2/19/2020,1,5,"0,00","0,00","0,00", ,0,
2/19/2020,1,6,"0,00","0,00","0,00", ,0,
2/19/2020,1,7,"0,00","0,00","0,00", ,0,
2/19/2020,1,8,"0,00","0,00","0,00", ,0,
2/19/2020,1,9,"0,00","0,00","0,00", ,0,
2/19/2020,1,10,"0,00","0,00","0,00", ,0,
2/19/2020,1,11,"0,00","0,00","0,00", ,0,
2/19/2020,1,12,"0,00","0,00","0,00", ,0,
2/19/2020,1,13,"0,00","0,00","0,00", ,0,
2/19/2020,1,14,"0,00","0,00","0,00", ,0,
2/19/2020,1,15,"0,00","0,00","0,00", ,0,
2/19/2020,1,16,"0,00","0,00","0,00", ,0,"95,49"
2/26/2020,1,1,"0,09","0,20","0,30", ,4,
2/26/2020,1,2,"0,04","0,21","0,19", ,2,
2/26/2020,1,3,"0,00","0,00","0,00", ,0,
2/26/2020,1,4,"0,00","0,00","0,00", ,0,
2/26/2020,1,5,"0,00","0,00","0,00", ,0,
2/26/2020,1,6,"0,00","0,00","0,00", ,0,
2/26/2020,1,7,"0,22","0,20","0,51", ,5,
2/26/2020,1,8,"0,16","0,04","0,25", ,2,
2/26/2020,1,9,"0,22","0,11","0,38", ,6,
2/26/2020,1,10,"0,22","0,11","0,43", ,4,
2/26/2020,1,11,"0,57","0,48","1,41",1,11,
2/26/2020,1,12,"0,00","0,00","0,00", ,0,
2/26/2020,1,13,"0,00","0,00","0,00", ,0,
2/26/2020,1,14,"0,00","0,00","0,00", ,0,
2/26/2020,1,15,"0,00","0,00","0,00", ,0,
2/26/2020,1,16,"0,00","0,00","0,00", ,0,
2/26/2020,1,1,"0,00","0,00","0,00", ,0,
2/26/2020,1,2,"0,44","0,49","0,92",1,11,
2/26/2020,1,3,"0,05","0,15","0,29", ,3,
2/26/2020,1,4,"0,18","0,07","0,32", ,1,
2/26/2020,1,5,"0,00","0,00","0,00", ,0,
2/26/2020,1,6,"0,16","0,09","0,28", ,1,
2/26/2020,1,7,"0,19","0,20","0,39", ,5,
2/26/2020,1,8,"0,23","0,08","0,45", ,8,
2/26/2020,1,9,"0,21","0,11","0,31", ,2,
2/26/2020,1,10,"0,00","0,00","0,00", ,0,
2/26/2020,1,11,"0,15","0,08","0,24", ,2,
2/26/2020,1,12,"0,00","0,00","0,00", ,0,
2/26/2020,1,13,"0,19","0,14","0,42", ,8,
2/26/2020,1,14,"0,12","0,01","0,12", ,2,
2/26/2020,1,15,"0,10","0,01","0,15", ,2,
2/26/2020,1,16,"0,10","0,00","0,21", ,2,
2/26/2020,1,1,"0,12","0,17","0,53", ,8,
2/26/2020,1,2,"0,04","0,21","0,15", ,2,
2/26/2020,1,3,"0,04","0,15","0,18", ,2,
2/26/2020,1,4,"0,60","0,44","1,21", ,11,
2/26/2020,1,5,"0,20","0,12","0,37", ,3,
2/26/2020,1,6,"0,18","0,14","0,30", ,3,
2/26/2020,1,7,"0,00","0,00","0,00", ,0,
2/26/2020,1,8,"0,17","0,11","0,27",1,5,
2/26/2020,1,9,"0,25","0,11","0,39", ,7,
2/26/2020,1,10,"0,16","0,08","0,23", ,2,
2/26/2020,1,11,"0,00","0,00","0,00", ,0,
2/26/2020,1,12,"0,22","0,18","0,34", ,7,
2/26/2020,1,13,"0,00","0,00","0,00", ,0,
2/26/2020,1,14,"0,00","0,00","0,00", ,0,
2/26/2020,1,15,"0,00","0,00","0,00", ,0,
2/26/2020,1,16,"0,00","0,00","0,00", ,0,
2/26/2020,1,1,"0,03","0,16","0,18", ,1,
2/26/2020,1,2,"0,04","0,21","0,19", ,2,
2/26/2020,1,3,"0,45","0,60","0,94", ,11,
2/26/2020,1,4,"0,24","0,29","0,49", ,9,
2/26/2020,1,5,"0,00","0,00","0,00", ,0,
2/26/2020,1,6,"0,17","0,09","0,31", ,2,
2/26/2020,1,7,"0,59","0,39","0,89", ,11,
2/26/2020,1,8,"0,19","0,11","0,42", ,6,
2/26/2020,1,9,"0,20","0,11","0,48", ,7,
2/26/2020,1,10,"0,16","0,08","0,27",1,2,
2/26/2020,1,11,"0,17","0,11","0,31", ,4,
2/26/2020,1,12,"0,14","0,13","0,32", ,2,
2/26/2020,1,13,"0,00","0,00","0,00", ,0,
2/26/2020,1,14,"0,14","0,01","0,29", ,4,
2/26/2020,1,15,"0,00","0,00","0,00", ,0,
2/26/2020,1,16,"0,00","0,00","0,00", ,0,
2/26/2020,1,1,"0,00","0,00","0,00", ,0,
2/26/2020,1,2,"0,00","0,00","0,00", ,0,
2/26/2020,1,3,"0,00","0,00","0,00", ,0,
2/26/2020,1,4,"0,00","0,00","0,00", ,0,
2/26/2020,1,5,"0,00","0,00","0,00", ,0,
2/26/2020,1,6,"0,00","0,00","0,00", ,0,
2/26/2020,1,7,"0,00","0,00","0,00", ,0,
2/26/2020,1,8,"0,00","0,00","0,00", ,0,
2/26/2020,1,9,"0,00","0,00","0,00", ,0,
2/26/2020,1,10,"0,00","0,00","0,00", ,0,
2/26/2020,1,11,"0,00","0,00","0,00", ,0,
2/26/2020,1,12,"0,00","0,00","0,00", ,0,
2/26/2020,1,13,"0,00","0,00","0,00", ,0,
2/26/2020,1,14,"0,00","0,00","0,00", ,0,
2/26/2020,1,15,"0,00","0,00","0,00", ,0,
2/26/2020,1,16,"0,00","0,00","0,00", ,0,"1 055,86"
3/4/2020,1,1,"0,06","0,20","0,31", ,4,
3/4/2020,1,2,"0,00","0,00","0,00", ,0,
3/4/2020,1,3,"0,05","0,22","0,35", ,5,
3/4/2020,1,4,"0,20","0,09","0,46", ,4,
3/4/2020,1,5,"0,26","0,14","0,51", ,7,
3/4/2020,1,6,"0,00","0,00","0,00", ,0,
3/4/2020,1,7,"0,17","0,18","0,33", ,2,
3/4/2020,1,8,"0,24","0,11","0,54",1,10,
3/4/2020,1,9,"0,19","0,11","0,35", ,6,
3/4/2020,1,10,"0,00","0,00","0,00", ,0,
3/4/2020,1,11,"0,24","0,14","0,52", ,9,
3/4/2020,1,12,"0,18","0,18","0,38", ,7,
3/4/2020,1,13,"0,19","0,14","0,44", ,10,
3/4/2020,1,14,"0,11","0,01","0,11", ,1,
3/4/2020,1,15,"0,00","0,00","0,00", ,0,
3/4/2020,1,16,"0,00","0,00","0,00", ,0,
3/4/2020,1,1,"0,05","0,17","0,19", ,3,
3/4/2020,1,2,"0,04","0,21","0,15", ,2,
3/4/2020,1,3,"0,00","0,00","0,00", ,0,
3/4/2020,1,4,"0,19","0,14","0,33", ,2,
3/4/2020,1,5,"0,23","0,12","0,34", ,4,
3/4/2020,1,6,"0,58","0,45","1,02",1,11,
3/4/2020,1,7,"0,23","0,16","0,67", ,8,
3/4/2020,1,8,"0,00","0,00","0,00", ,0,
3/4/2020,1,9,"0,22","0,06","0,32", ,3,
3/4/2020,1,10,"0,16","0,09","0,28", ,1,
3/4/2020,1,11,"0,15","0,08","0,20", ,1,
3/4/2020,1,12,"0,24","0,03","0,41", ,9,
3/4/2020,1,13,"0,00","0,00","0,00", ,0,
3/4/2020,1,14,"0,00","0,00","0,00", ,0,
3/4/2020,1,15,"0,00","0,00","0,00", ,0,
3/4/2020,1,16,"0,00","0,00","0,00", ,0,
3/4/2020,1,1,"0,08","0,14","0,24", ,2,
3/4/2020,1,2,"0,00","0,00","0,00", ,0,
3/4/2020,1,3,"0,09","0,15","0,24", ,3,
3/4/2020,1,4,"0,24","0,09","0,52", ,4,
3/4/2020,1,5,"0,23","0,12","0,38", ,3,
3/4/2020,1,6,"0,00","0,00","0,00", ,0,
3/4/2020,1,7,"0,23","0,12","0,46", ,4,
3/4/2020,1,8,"0,16","0,04","0,30", ,2,
3/4/2020,1,9,"0,00","0,00","0,00", ,0,
3/4/2020,1,10,"0,16","0,09","0,28", ,1,
3/4/2020,1,11,"0,56","0,49","0,67",1,11,
3/4/2020,1,12,"0,00","0,00","0,00", ,0,
3/4/2020,1,13,"0,00","0,00","0,00", ,0,
3/4/2020,1,14,"0,00","0,00","0,00", ,0,
3/4/2020,1,15,"0,00","0,00","0,00", ,0,
3/4/2020,1,16,"0,00","0,00","0,00", ,0,
3/4/2020,1,1,"0,05","0,17","0,19", ,3,
3/4/2020,1,2,"0,12","0,20","0,36", ,6,
3/4/2020,1,3,"0,00","0,00","0,00", ,0,
3/4/2020,1,4,"0,60","0,44","0,80",1,11,
3/4/2020,1,5,"0,27","0,19","0,59", ,8,
3/4/2020,1,6,"0,20","0,09","0,42", ,6,
3/4/2020,1,7,"0,17","0,18","0,28", ,2,
3/4/2020,1,8,"0,16","0,04","0,25", ,2,
3/4/2020,1,9,"0,26","0,14","0,55", ,9,
3/4/2020,1,10,"0,00","0,00","0,00", ,0,
3/4/2020,1,11,"0,15","0,08","0,27", ,1,
3/4/2020,1,12,"0,00","0,00","0,00", ,0,
3/4/2020,1,13,"0,00","0,00","0,00", ,0,
3/4/2020,1,14,"0,00","0,00","0,00", ,0,
3/4/2020,1,15,"0,00","0,00","0,00", ,0,
3/4/2020,1,16,"0,00","0,00","0,00", ,0,
3/4/2020,1,1,"0,00","0,00","0,00", ,0,
3/4/2020,1,2,"0,00","0,00","0,00", ,0,
3/4/2020,1,3,"0,00","0,00","0,00", ,0,
3/4/2020,1,4,"0,00","0,00","0,00", ,0,
3/4/2020,1,5,"0,00","0,00","0,00", ,0,
3/4/2020,1,6,"0,00","0,00","0,00", ,0,
3/4/2020,1,7,"0,00","0,00","0,00", ,0,
3/4/2020,1,8,"0,00","0,00","0,00", ,0,
3/4/2020,1,9,"0,00","0,00","0,00", ,0,
3/4/2020,1,10,"0,00","0,00","0,00", ,0,
3/4/2020,1,11,"0,00","0,00","0,00", ,0,
3/4/2020,1,12,"0,00","0,00","0,00", ,0,
3/4/2020,1,13,"0,00","0,00","0,00", ,0,
3/4/2020,1,14,"0,00","0,00","0,00", ,0,
3/4/2020,1,15,"0,00","0,00","0,00", ,0,
3/4/2020,1,16,"0,00","0,00","0,00", ,0,"6,93"
3/11/2020,1,1,"0,06","0,52","0,89", ,4,
3/11/2020,1,2,"0,46","0,20","0,34", ,11,
3/11/2020,1,3,"0,11","0,14","0,16", ,7,
3/11/2020,1,4,"0,00","0,14","0,18", ,0,
3/11/2020,1,5,"0,28","0,12","0,53", ,10,
3/11/2020,1,6,"0,19","0,14","0,26", ,4,
3/11/2020,1,7,"0,16","0,10","0,35", ,1,
3/11/2020,1,8,"0,19","0,05","0,26",1,6,
3/11/2020,1,9,"0,15","0,05","0,31", ,1,
3/11/2020,1,10,"0,19","0,16","0,55", ,6,
3/11/2020,1,11,"0,24","0,08","0,25", ,8,
3/11/2020,1,12,"0,14","0,13","0,23", ,2,
3/11/2020,1,13,"0,00","0,00","0,00", ,0,
3/11/2020,1,14,"0,00","0,00","0,00", ,0,
3/11/2020,1,15,"0,00","0,00","0,00", ,0,
3/11/2020,1,16,"0,00","0,00","0,00", ,0,
3/11/2020,1,1,"0,44","0,52","0,89", ,11,
3/11/2020,1,2,"0,09","0,20","0,34", ,4,
3/11/2020,1,3,"0,05","0,14","0,16", ,3,
3/11/2020,1,4,"0,04","0,14","0,18", ,2,
3/11/2020,1,5,"0,25","0,12","0,53", ,6,
3/11/2020,1,6,"0,18","0,14","0,26",1,3,
3/11/2020,1,7,"0,16","0,10","0,35", ,1,
3/11/2020,1,8,"0,16","0,05","0,26", ,2,
3/11/2020,1,9,"0,20","0,05","0,31", ,1,
3/11/2020,1,10,"0,25","0,16","0,55", ,10,
3/11/2020,1,11,"0,16","0,08","0,25", ,2,
3/11/2020,1,12,"0,14","0,13","0,23", ,2,
3/11/2020,1,13,"0,00","0,00","0,00", ,0,
3/11/2020,1,14,"0,00","0,00","0,00", ,0,
3/11/2020,1,15,"0,00","0,00","0,00", ,0,
3/11/2020,1,16,"0,00","0,00","0,00", ,0,
3/11/2020,1,1,"0,15","0,26","0,59", ,9,
3/11/2020,1,2,"0,15","0,25","0,51", ,9,
3/11/2020,1,3,"0,00","0,00","0,00", ,0,
3/11/2020,1,4,"0,04","0,14","0,30", ,2,
3/11/2020,1,5,"0,28","0,14","0,60", ,7,
3/11/2020,1,6,"0,00","0,00","0,00", ,0,
3/11/2020,1,7,"0,27","0,14","0,59", ,7,
3/11/2020,1,8,"0,17","0,15","0,38", ,3,
3/11/2020,1,9,"0,00","0,00","0,00", ,0,
3/11/2020,1,10,"0,00","0,00","0,00", ,0,
3/11/2020,1,11,"0,00","0,00","0,00",1,0,
3/11/2020,1,12,"0,00","0,00","0,00", ,0,
3/11/2020,1,13,"0,00","0,00","0,00", ,0,
3/11/2020,1,14,"0,00","0,00","0,00", ,0,
3/11/2020,1,15,"0,00","0,00","0,00", ,0,
3/11/2020,1,16,"0,00","0,00","0,00", ,0,
3/11/2020,1,1,"0,05","0,17","0,24", ,3,
3/11/2020,1,2,"0,05","0,22","0,20", ,3,
3/11/2020,1,3,"0,11","0,22","0,37", ,7,
3/11/2020,1,4,"0,05","0,07","0,81",1,12,
3/11/2020,1,5,"0,20","0,12","0,40", ,4,
3/11/2020,1,6,"0,00","0,00","0,00", ,0,
3/11/2020,1,7,"0,00","0,00","0,00", ,0,
3/11/2020,1,8,"0,00","0,00","0,00", ,0,
3/11/2020,1,9,"0,17","0,05","0,31", ,3,
3/11/2020,1,10,"0,00","0,00","0,00", ,0,
3/11/2020,1,11,"0,21","0,14","0,40", ,5,
3/11/2020,1,12,"0,14","0,03","0,18", ,1,
3/11/2020,1,13,"0,54","0,39","0,91", ,11,
3/11/2020,1,14,"0,00","0,00","0,00", ,0,
3/11/2020,1,15,"0,00","0,00","0,00", ,0,
3/11/2020,1,16,"0,00","0,00","0,00", ,0,
3/11/2020,1,1,"0,00","0,00","0,00", ,0,
3/11/2020,1,2,"0,00","0,00","0,00", ,0,
3/11/2020,1,3,"0,00","0,00","0,00", ,0,
3/11/2020,1,4,"0,00","0,00","0,00", ,0,
3/11/2020,1,5,"0,00","0,00","0,00", ,0,
3/11/2020,1,6,"0,00","0,00","0,00", ,0,
3/11/2020,1,7,"0,00","0,00","0,00", ,0,
3/11/2020,1,8,"0,00","0,00","0,00", ,0,
3/11/2020,1,9,"0,00","0,00","0,00", ,0,
3/11/2020,1,10,"0,00","0,00","0,00", ,0,
3/11/2020,1,11,"0,00","0,00","0,00", ,0,
3/11/2020,1,12,"0,00","0,00","0,00", ,0,
3/11/2020,1,13,"0,00","0,00","0,00", ,0,
3/11/2020,1,14,"0,00","0,00","0,00", ,0,
